Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Recency,Purchase_Frequency,Total_Spending,Product_Name,Product_Price_y,Price_Range,Company_Name,Company_Profit,Address,Profitability_Category,Region
5923.0,26.0,13.0,10.0,,193880.57101984255,2156000.0,730.5,74.0,127758400.0,ForecastXcelerator ,196000.0,High,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",Low, brgy. 456
5924.0,90.0,20.0,4.0,,202864.7995473499,672000.0,730.5,92.0,139451200.0,FinSphere Intelligence Suite,224000.0,High,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Low, Barangay 202
5925.0,13.0,12.0,5.0,2023-03-26,84276.99227525579,504000.0,582.0,95.0,155517600.0,BudgetMaster Pro,84000.0,Medium,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Medium, Barangay 606
5926.0,22.0,3.0,16.0,,108099.94369353412,1512000.0,730.5,78.0,114749600.0,TrendWise Forecaster,100800.0,High,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Medium, Barangay 202
5928.0,50.0,9.0,11.0,,114303.17871439533,2240000.0,730.5,82.0,127898400.0,Product 9,112000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5929.0,39.0,7.0,1.0,,142182.73115071442,302400.0,730.5,86.0,126599200.0,DataBridge Integration Tool,151200.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
5930.0,46.0,10.0,1.0,,230174.7767482233,224000.0,730.5,75.0,123597600.0,SegmentX Targeting,89600.0,Medium,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Medium, Barangay 789
5931.0,94.0,1.0,7.0,,151126.72140855785,1120000.0,730.5,71.0,127579200.0,FinPredictor Suite,140000.0,High,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",High, Brgy. 202
5932.0,82.0,2.0,10.0,2023-07-06,180864.5311662922,1848000.0,480.0,69.0,118014400.0,MarketMinder Analytics,168000.0,High,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",Medium, Barangay 707
5933.0,50.0,3.0,9.0,,100997.3348478496,1008000.0,730.5,74.0,129914400.0,TrendWise Forecaster,100800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5005.0,31.0,1.0,7.0,,144835.5589490567,980000.0,730.5,79.0,118815200.0,FinPredictor Suite,140000.0,High,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",Medium, Barangay 456
5936.0,20.0,17.0,8.0,,166638.79950995962,1512000.0,730.5,90.0,139087200.0,RealTime Revenue,168000.0,High,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",High, barangay 789
5005.0,61.0,13.0,9.0,2023-10-01,199360.6304009928,1960000.0,393.0,78.0,120097600.0,ForecastXcelerator ,196000.0,High,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",Medium, Barangay 505
5938.0,19.0,10.0,3.0,,90233.8585129613,336000.0,730.5,74.0,113708000.0,SegmentX Targeting,89600.0,Medium,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Low, Brgy. 101
5939.0,35.0,2.0,15.0,,162659.1279925649,2520000.0,730.5,70.0,124236000.0,MarketMinder Analytics,168000.0,High,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Medium, Brgy. 123
5940.0,76.0,17.0,16.0,,184792.90943039523,2520000.0,730.5,91.0,150556000.0,RealTime Revenue,168000.0,High,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Medium, Barangay 202
5941.0,50.0,15.0,8.0,,90901.29761250124,806400.0,730.5,82.0,127898400.0,NexGen Segmentator,100800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5005.0,47.0,7.0,18.0,,160403.71922314647,2570400.0,730.5,60.0,86553600.0,DataBridge Integration Tool,151200.0,High,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",Low, Barangay 707
5943.0,3.0,18.0,15.0,2023-08-11,126213.94290613865,2150400.0,444.0,80.0,116026400.0,DashSync Analytics Hub,134400.0,High,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",High, Barangay 505
5944.0,68.0,5.0,8.0,,80785.43785119422,672000.0,730.5,82.0,141159200.0,SalesSync Optimizer,84000.0,Medium,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",High, barangay 101
5945.0,30.0,12.0,17.0,,84152.18445138224,1428000.0,730.5,78.0,133851200.0,BudgetMaster Pro,84000.0,Medium,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Low, Barangay 789
5946.0,20.0,2.0,7.0,,162367.9514553993,1344000.0,730.5,90.0,139087200.0,MarketMinder Analytics,168000.0,High,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",High, barangay 789
5947.0,44.0,19.0,15.0,,85874.08542079115,1332800.0,730.5,77.0,133268800.0,EcoNomix Modeler,95200.0,Medium,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines",Medium, barangay 202
5948.0,5.0,7.0,11.0,,131297.7835158749,3024000.0,730.5,79.0,127299200.0,DataBridge Integration Tool,151200.0,High,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Medium, Barangay 101
5949.0,91.0,18.0,11.0,2023-08-01,136228.6080246727,2150400.0,454.0,94.0,151564000.0,DashSync Analytics Hub,134400.0,High,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",High, Barangay 123
5950.0,31.0,17.0,11.0,,163058.55356717322,2016000.0,730.5,79.0,118815200.0,RealTime Revenue,168000.0,High,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",Medium, Barangay 456
5951.0,86.0,4.0,3.0,,120741.96092334457,492800.0,730.5,89.0,131208000.0,CustomerScope Insights,123200.0,High,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Medium, Barangay 789
5952.0,50.0,9.0,11.0,,103095.59076478783,1120000.0,730.5,82.0,127898400.0,Product 9,112000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5953.0,3.0,19.0,4.0,,102898.09808837288,380800.0,730.5,80.0,116026400.0,EcoNomix Modeler,95200.0,Medium,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",High, Barangay 505
5005.0,39.0,1.0,10.0,,137941.41179308252,1344000.0,730.5,86.0,126599200.0,FinPredictor Suite,140000.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
5956.0,10.0,9.0,3.0,,119668.79812409334,1344000.0,730.5,82.0,118686400.0,Product 9,112000.0,High,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Medium, Barangay 101
5957.0,62.0,15.0,18.0,2023-02-27,104270.73318190132,1814400.0,609.0,79.0,137401600.0,NexGen Segmentator,100800.0,High,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Medium, Barangay 707
5958.0,5.0,12.0,0.0,,87269.14828149893,84000.0,730.5,79.0,127299200.0,BudgetMaster Pro,84000.0,Medium,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Medium, Barangay 101
5959.0,90.0,1.0,14.0,2021-06-22,151771.23133069577,1960000.0,1224.0,92.0,139451200.0,FinPredictor Suite,140000.0,High,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Low, Barangay 202
5960.0,60.0,6.0,11.0,2021-02-13,179012.34489264357,3225600.0,1353.0,73.0,101768800.0,RevenueVue Dashboard,179200.0,High,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",High, barangay 101
5005.0,69.0,2.0,19.0,,159327.72127919403,3192000.0,730.5,81.0,131661600.0,MarketMinder Analytics,168000.0,High,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",High, Barangay 505
5963.0,47.0,10.0,11.0,,97284.63135880273,1915200.0,730.5,60.0,86553600.0,SegmentX Targeting,89600.0,Medium,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",Low, Barangay 707
5964.0,62.0,20.0,9.0,2022-09-20,230434.0287547886,2016000.0,769.0,79.0,137401600.0,FinSphere Intelligence Suite,224000.0,High,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Medium, Barangay 707
5965.0,16.0,12.0,11.0,,82043.67974284818,1092000.0,730.5,81.0,116233600.0,BudgetMaster Pro,84000.0,Medium,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",Medium, Barangay 707
5966.0,83.0,1.0,15.0,,146653.0687491079,2240000.0,730.5,86.0,136651200.0,FinPredictor Suite,140000.0,High,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Medium, Brgy. 707
5967.0,26.0,15.0,8.0,,106958.0580369692,806400.0,730.5,74.0,127758400.0,NexGen Segmentator,100800.0,High,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",Low, brgy. 456
5005.0,9.0,17.0,18.0,,153115.48183664598,3192000.0,730.5,84.0,136371200.0,RealTime Revenue,168000.0,High,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Medium, barangay 123
5969.0,35.0,6.0,6.0,2021-09-13,166867.40826144477,1075200.0,1141.0,70.0,124236000.0,RevenueVue Dashboard,179200.0,High,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Medium, Brgy. 123
5970.0,25.0,19.0,0.0,2021-11-15,90763.32416974712,95200.0,1078.0,84.0,119246400.0,EcoNomix Modeler,95200.0,Medium,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",Low, Barangay 606
5971.0,21.0,18.0,11.0,,131297.7835158749,1478400.0,730.5,89.0,160216000.0,DashSync Analytics Hub,134400.0,High,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines",Medium, Barangay 707
5972.0,43.0,15.0,8.0,2022-06-09,103123.3619215619,1344000.0,872.0,71.0,110919200.0,NexGen Segmentator,100800.0,High,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",High, Barangay 404
5973.0,27.0,18.0,11.0,,131297.7835158749,537600.0,730.5,90.0,137928000.0,DashSync Analytics Hub,134400.0,High,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Low, Brgy. 606
5974.0,3.0,10.0,12.0,,161469.45577522772,1848000.0,730.5,80.0,116026400.0,SegmentX Targeting,89600.0,Medium,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",High, Barangay 505
5975.0,92.0,10.0,14.0,,86705.67521036924,1164800.0,730.5,87.0,135699200.0,SegmentX Targeting,89600.0,Medium,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Medium, barangay 202
5976.0,68.0,19.0,12.0,2024-07-02,102440.38366849348,1237600.0,118.0,82.0,141159200.0,EcoNomix Modeler,95200.0,Medium,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",High, barangay 101
5005.0,62.0,12.0,11.0,,87426.73389928826,1428000.0,730.5,79.0,137401600.0,BudgetMaster Pro,84000.0,Medium,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Medium, Barangay 707
5978.0,87.0,7.0,15.0,,131297.7835158749,2116800.0,730.5,81.0,131790400.0,DataBridge Integration Tool,151200.0,High,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",Low, Barangay 505
5979.0,91.0,12.0,11.0,,80975.9976349964,924000.0,730.5,94.0,151564000.0,BudgetMaster Pro,84000.0,Medium,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",High, Barangay 123
5980.0,7.0,7.0,8.0,,143137.80292777895,1360800.0,730.5,71.0,118966400.0,DataBridge Integration Tool,151200.0,High,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",Low, Barangay 303
5985.0,67.0,13.0,17.0,2023-07-11,202227.33630221465,3332000.0,475.0,107.0,167490400.0,ForecastXcelerator ,196000.0,High,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Medium, Barangay 202
5986.0,20.0,15.0,9.0,,104755.03549218,1344000.0,730.5,90.0,139087200.0,NexGen Segmentator,100800.0,High,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",High, barangay 789
5987.0,69.0,18.0,1.0,,138971.04256067862,268800.0,730.5,81.0,131661600.0,DashSync Analytics Hub,134400.0,High,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",High, Barangay 505
5989.0,55.0,17.0,1.0,,164137.4140955893,168000.0,730.5,77.0,108494400.0,RealTime Revenue,168000.0,High,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Low, barangay 404
5990.0,13.0,2.0,12.0,,170704.40325571253,2184000.0,730.5,95.0,155517600.0,MarketMinder Analytics,168000.0,High,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Medium, Barangay 606
5991.0,48.0,7.0,7.0,,160977.03518212715,1058400.0,730.5,83.0,136460800.0,DataBridge Integration Tool,151200.0,High,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines",Medium, barangay 101
5992.0,5.0,7.0,8.0,,158529.5815708286,1360800.0,730.5,79.0,127299200.0,DataBridge Integration Tool,151200.0,High,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Medium, Barangay 101
5993.0,58.0,10.0,12.0,,87201.18170350714,1075200.0,730.5,64.0,106993600.0,SegmentX Targeting,89600.0,Medium,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Medium, Brgy. 505
5994.0,50.0,5.0,6.0,,85472.43347014295,588000.0,730.5,82.0,127898400.0,SalesSync Optimizer,84000.0,Medium,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5995.0,15.0,2.0,13.0,2022-05-18,174395.850650791,2352000.0,894.0,83.0,116250400.0,MarketMinder Analytics,168000.0,High,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",High, Barangay 456
5997.0,92.0,7.0,7.0,,152775.3201740868,1209600.0,730.5,87.0,135699200.0,DataBridge Integration Tool,151200.0,High,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Medium, barangay 202
5998.0,46.0,1.0,9.0,,131297.7835158749,1344000.0,730.5,75.0,123597600.0,FinPredictor Suite,140000.0,High,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Medium, Barangay 789
5999.0,1.0,12.0,15.0,,78444.86123345693,1176000.0,730.5,66.0,94847200.0,BudgetMaster Pro,84000.0,Medium,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines",Medium, Barangay 606
6000.0,51.0,5.0,19.0,,81577.13862944092,1680000.0,730.5,88.0,131034400.0,SalesSync Optimizer,84000.0,Medium,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Low, Barangay 456
6001.0,45.0,11.0,9.0,,171588.89004898077,1254400.0,730.5,69.0,97462400.0,OptiFlow Automation,156800.0,High,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Medium, Barangay 404
6002.0,64.0,15.0,3.0,,104086.9554058898,302400.0,730.5,82.0,135598400.0,NexGen Segmentator,100800.0,High,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",Medium, Barangay 202
6003.0,67.0,15.0,10.0,,109657.19423013128,1108800.0,730.5,107.0,167490400.0,NexGen Segmentator,100800.0,High,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Medium, Barangay 202
6004.0,27.0,4.0,8.0,,117935.10172872504,985600.0,730.5,90.0,137928000.0,CustomerScope Insights,123200.0,High,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Low, Brgy. 606
6006.0,94.0,17.0,0.0,,161697.53571104686,168000.0,730.5,71.0,127579200.0,RealTime Revenue,168000.0,High,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",High, Brgy. 202
6008.0,41.0,17.0,14.0,,174898.06764372115,2352000.0,730.5,77.0,124577600.0,RealTime Revenue,168000.0,High,Sky Partners 41,75301.5,"Ayala Avenue, Barangay 404, Pasig, Philippines",Medium, Barangay 404
6009.0,55.0,1.0,3.0,,128864.25545467903,280000.0,730.5,77.0,108494400.0,FinPredictor Suite,140000.0,High,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Low, barangay 404
6010.0,85.0,4.0,4.0,,120298.35638080712,369600.0,730.5,89.0,126061600.0,CustomerScope Insights,123200.0,High,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",High, Barangay 707
6011.0,61.0,5.0,16.0,,85044.35467224076,1428000.0,730.5,78.0,120097600.0,SalesSync Optimizer,84000.0,Medium,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",Medium, Barangay 505
6012.0,78.0,7.0,15.0,2022-02-28,136944.35859334478,2116800.0,973.0,96.0,150259200.0,DataBridge Integration Tool,151200.0,High,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Medium, Barangay 123
6013.0,64.0,1.0,11.0,2020-11-12,129360.09552380208,1680000.0,1446.0,82.0,135598400.0,FinPredictor Suite,140000.0,High,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",Medium, Barangay 202
5005.0,37.0,18.0,11.0,,139285.9178440115,806400.0,730.5,85.0,140515200.0,DashSync Analytics Hub,134400.0,High,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Medium, Barangay 456
5005.0,42.0,6.0,19.0,,165133.27723500272,3225600.0,730.5,79.0,111692000.0,RevenueVue Dashboard,179200.0,High,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Medium, Brgy. 101
6017.0,50.0,1.0,16.0,,127004.82206886384,1344000.0,730.5,82.0,127898400.0,FinPredictor Suite,140000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
6018.0,24.0,4.0,17.0,2024-06-24,135168.1845530906,2217600.0,126.0,85.0,141540000.0,CustomerScope Insights,123200.0,High,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Medium, Barangay 456
6019.0,43.0,19.0,4.0,,90680.59627506652,380800.0,730.5,71.0,110919200.0,EcoNomix Modeler,95200.0,Medium,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",High, Barangay 404
6020.0,55.0,13.0,6.0,,202053.40293256973,980000.0,730.5,77.0,108494400.0,ForecastXcelerator ,196000.0,High,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Low, barangay 404
5005.0,45.0,1.0,4.0,2023-09-05,131297.7835158749,700000.0,419.0,69.0,97462400.0,FinPredictor Suite,140000.0,High,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Medium, Barangay 404
6022.0,71.0,3.0,8.0,,131297.7835158749,806400.0,730.5,79.0,115752000.0,TrendWise Forecaster,100800.0,High,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",High, Brgy. 303
6024.0,54.0,3.0,3.0,,109336.70967195778,201600.0,730.5,64.0,103695200.0,TrendWise Forecaster,100800.0,High,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",High, Barangay 202
6026.0,35.0,7.0,6.0,,143695.65435763705,907200.0,730.5,70.0,124236000.0,DataBridge Integration Tool,151200.0,High,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Medium, Brgy. 123
6027.0,5.0,3.0,18.0,,101839.30420698757,1915200.0,730.5,79.0,127299200.0,TrendWise Forecaster,100800.0,High,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Medium, Barangay 101
6029.0,50.0,15.0,11.0,,107841.3764906992,1915200.0,730.5,82.0,127898400.0,NexGen Segmentator,100800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
6030.0,17.0,7.0,11.0,2022-03-04,163563.87195458863,1663200.0,969.0,85.0,139272000.0,DataBridge Integration Tool,151200.0,High,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",High, brgy. 404
6031.0,86.0,10.0,8.0,,92751.20008748103,1344000.0,730.5,89.0,131208000.0,SegmentX Targeting,89600.0,Medium,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Medium, Barangay 789
6032.0,3.0,3.0,16.0,,131297.7835158749,1612800.0,730.5,80.0,116026400.0,TrendWise Forecaster,100800.0,High,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",High, Barangay 505
6034.0,10.0,5.0,13.0,,89235.98359659352,1344000.0,730.5,82.0,118686400.0,SalesSync Optimizer,84000.0,Medium,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Medium, Barangay 101
6036.0,35.0,10.0,16.0,2021-10-21,83638.29104773789,1344000.0,1103.0,70.0,124236000.0,SegmentX Targeting,89600.0,Medium,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Medium, Brgy. 123
5005.0,87.0,13.0,7.0,2022-01-21,178095.69316567507,1568000.0,1011.0,81.0,131790400.0,ForecastXcelerator ,196000.0,High,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",Low, Barangay 505
6039.0,15.0,4.0,5.0,,116717.01666412468,616000.0,730.5,83.0,116250400.0,CustomerScope Insights,123200.0,High,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",High, Barangay 456
6040.0,50.0,2.0,1.0,,153056.7636491727,336000.0,730.5,82.0,127898400.0,MarketMinder Analytics,168000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
6041.0,42.0,9.0,12.0,2023-05-06,131297.7835158749,1344000.0,541.0,79.0,111692000.0,Product 9,112000.0,High,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Medium, Brgy. 101
6042.0,12.0,6.0,1.0,,179079.84042888874,358400.0,730.5,82.0,136001600.0,RevenueVue Dashboard,179200.0,High,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Medium, Barangay 123
6043.0,26.0,11.0,18.0,2023-06-01,144840.94567385165,2979200.0,515.0,74.0,127758400.0,OptiFlow Automation,156800.0,High,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",Low, brgy. 456
6044.0,10.0,1.0,1.0,,134698.6023696219,140000.0,730.5,82.0,118686400.0,FinPredictor Suite,140000.0,High,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Medium, Barangay 101
6045.0,51.0,2.0,4.0,,174311.863463698,672000.0,730.5,88.0,131034400.0,MarketMinder Analytics,168000.0,High,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Low, Barangay 456
6046.0,12.0,1.0,19.0,2021-05-12,131297.7835158749,2520000.0,1265.0,82.0,136001600.0,FinPredictor Suite,140000.0,High,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Medium, Barangay 123
6047.0,50.0,17.0,13.0,,158944.078007061,2184000.0,730.5,82.0,127898400.0,RealTime Revenue,168000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
6048.0,86.0,9.0,17.0,,106965.28467051184,1904000.0,730.5,89.0,131208000.0,Product 9,112000.0,High,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Medium, Barangay 789
6050.0,50.0,17.0,12.0,,182410.1412960513,1848000.0,730.5,82.0,127898400.0,RealTime Revenue,168000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5005.0,73.0,20.0,11.0,,217995.52445980816,1344000.0,730.5,75.0,107441600.0,FinSphere Intelligence Suite,224000.0,High,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",Medium, Barangay 707
6053.0,43.0,6.0,3.0,2024-01-11,175204.06129678834,537600.0,291.0,71.0,110919200.0,RevenueVue Dashboard,179200.0,High,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",High, Barangay 404
6056.0,97.0,14.0,12.0,,127798.18931458886,1545600.0,730.5,74.0,108309600.0,InsightMax Insights Platform,128800.0,High,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",Low, Barangay 789
5005.0,58.0,19.0,12.0,,97842.60144233936,1142400.0,730.5,64.0,106993600.0,EcoNomix Modeler,95200.0,Medium,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Medium, Brgy. 505
5005.0,41.0,5.0,2.0,,85293.71138942975,252000.0,730.5,77.0,124577600.0,SalesSync Optimizer,84000.0,Medium,Sky Partners 41,75301.5,"Ayala Avenue, Barangay 404, Pasig, Philippines",Medium, Barangay 404
5005.0,91.0,6.0,3.0,,175159.91880053957,1344000.0,730.5,94.0,151564000.0,RevenueVue Dashboard,179200.0,High,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",High, Barangay 123
6062.0,44.0,10.0,11.0,,131118.28078655663,1601600.0,730.5,77.0,133268800.0,SegmentX Targeting,89600.0,Medium,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines",Medium, barangay 202
6065.0,97.0,10.0,19.0,,84001.87421919814,1344000.0,730.5,74.0,108309600.0,SegmentX Targeting,89600.0,Medium,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",Low, Barangay 789
6066.0,84.0,5.0,11.0,,86081.77025307993,588000.0,730.5,84.0,138040000.0,SalesSync Optimizer,84000.0,Medium,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines",Medium, Barangay 456
